"TaxaID","comment"
2026130,"Strain MG1655  C600  TAP90  Hfr3000  MC1061  DH5a  3250  23580  23581"
2420320,"Strain ZYAH75"
2499009,"Strain B-2979 SEA"
2500826,"Acinetobacter baumannii strain AbKT722"
2500828,"Klebsiella pneumoniae KpKT1"
2510495,"Strain B-2979"
2508192,"Strain 101139"
2283026,"Erwinia horticola"
2283025,"Erwinia horticola"
1508220,"Fecal samples of Eidolon helvum and Epomophorus gambianus"
1508220,"Fecal samples of Eidolon helvum and Epomophorus gambianus"
10717,"Strain 1L32"
1759525,"Strain 192"
1868826,"Strain BGSC 4AJ1"
1868598,"Strain LH001 EFR-1 EFR-4 EFR-5"
1934428,"Strain COL923"
1913112,"Aeribacillus sp.  strain CEMTC 656  CEMTC 2205"
1913112,"Aeribacillus sp.  strain CEMTC 656  CEMTC 2205"
1933063,"Bacillus amyloliquefaciens strain FZB42\nBacillus licheniformis strain 9945A  12369\nBacillus subtilis strain delta6"
1933063,"Bacillus amyloliquefaciens strain FZB42\nBacillus licheniformis strain 9945A  12369\nBacillus subtilis strain delta6"
1933063,"Bacillus amyloliquefaciens strain FZB42\nBacillus licheniformis strain 9945A  12369\nBacillus subtilis strain delta6"
1933063,"Bacillus amyloliquefaciens strain FZB42\nBacillus licheniformis strain 9945A  12369\nBacillus subtilis strain delta6"
1933063,"Bacillus amyloliquefaciens strain FZB42\nBacillus licheniformis strain 9945A  12369\nBacillus subtilis strain delta6"
1933063,"Bacillus amyloliquefaciens strain FZB42\nBacillus licheniformis strain 9945A  12369\nBacillus subtilis strain delta6"
1933063,"Bacillus amyloliquefaciens strain FZB42\nBacillus licheniformis strain 9945A  12369\nBacillus subtilis strain delta6"
1933063,"Bacillus amyloliquefaciens strain FZB42\nBacillus licheniformis strain 9945A  12369\nBacillus subtilis strain delta6"
1983541,"Strain:  ATCC 13124"
1873341,"Bacillus weihenstephanensis strain LH002"
1873341,"Bacillus weihenstephanensis strain LH002"
2024208,"Aeromonas salmonicida strain BG  YK strain  S121 strain  S68  S44  AS-sz\nAeromonas hydrophila strain AS-x6  AS-x32"
2024208,"Aeromonas salmonicida strain BG  YK strain  S121 strain  S68  S44  AS-sz\nAeromonas hydrophila strain AS-x6  AS-x32"
2026113,"Aeromonas salmonicida strain BG  YK strain  S121 strain  S68  S44  AS-sz\nAeromonas hydrophila strain AS-x32"
2026113,"Aeromonas salmonicida strain BG  YK strain  S121 strain  S68  S44  AS-sz\nAeromonas hydrophila strain AS-x32"
2072797,"Strain DSM-350"
2283012,"Strain Bacillus thuringiensis Berliner 1915"
2283013,"Bacillus subtilis strain KCCM11738 12052 12053 12151 2513 40084 40820 40821 41462 40088 12247 11780 12248 11314 11732 KCTC2217 KACC17797 SRCM100170 ATCC19659 21332 15841 33677 21336 23059 6633 \nBacillus licheniformis strain SCD121044  SRCM100164"
2283013,"Bacillus subtilis strain KCCM11738 12052 12053 12151 2513 40084 40820 40821 41462 40088 12247 11780 12248 11314 11732 KCTC2217 KACC17797 SRCM100170 ATCC19659 21332 15841 33677 21336 23059 6633 \nBacillus licheniformis strain SCD121044  SRCM100164"
2484217,"Strain NRRL B-2979"
2484218,"Strain NRRL B-2979 SEA"
2565501,"Strain VKM B-83"
2588097,"Strain L372"
2588515,"Strain L372"
2588518,"Strain L372"
2588520,"Strain L372"
2588517,"Strain 4572"
2591030,"Strain AHB0148  AHB0139  AHB0116"
2591032,"Strain AHB0148  AHB0139  AHB0116"
2591033,"Strain AHB0148  AHB0116"
2587809,"Strain: 1776c"
2704031,"Strain PT11"
2712971,"Host assignment is based on the virus name in the taxonomy entry for Escherichia phage NBEco002 (Tax ID: 2704937)."
2269366,"Strain #5565"
2301662,"Strain AB01 AB02"
2500827,"Strain AbKT722res  AbKT722"
2592161,"Shigella sonnei strains. S. sonnei 75/02  \nS. sonnei 866-F\nEscherichia coli O124 Stain 548\nCitrobacter rodentium strain ICC169"
2592161,"Shigella sonnei strains. S. sonnei 75/02  \nS. sonnei 866-F\nEscherichia coli O124 Stain 548\nCitrobacter rodentium strain ICC169"
2592161,"Shigella sonnei strains. S. sonnei 75/02  \nS. sonnei 866-F\nEscherichia coli O124 Stain 548\nCitrobacter rodentium strain ICC169"
2589660,"Strain: 39427"
2593333,"Strain NRRL B-2979"
2599838,"Strain NRRL B-2979 SEA"
2653270,"Strain B-2979"
2666257,"Strain MAR-610"
2686290,"Strain LUH3713"
2686308,"Strain KZ1100"
2686303,"Strain RES-3023"
2686289,"Strain MAR15-4162"
2690230,"Strain AB183"
2713256,"Strain B-2979 (WT)"
2178927,"Strain LUH 3712"
2580408,"Strain: 1776c"
2580407,"Strain: 1776c"
2580405,"Strain: 1776"
2580406,"Strain: 1776c"
1855815,"Strain: K-12 lysogens EC3285"
1855816,"Strain: K-12 lysogens EC3286"
1792289,"Escherichia coli O157:H7 str.86-24"
1909400,"Bacillus cereus 569 UM20"
1909400,"Bacillus cereus 569 UM20"
1981931,"Strain Gibson 971  FDA5"
1983461,"Bacillus thuringiensis serovar israelensis strain NRRL B-4489  PS52A1  DSM 350\nBacillus cereus strain FDA5"
1983461,"Bacillus thuringiensis serovar israelensis strain NRRL B-4489  PS52A1  DSM 350\nBacillus cereus strain FDA5"
1983461,"Bacillus thuringiensis serovar israelensis strain NRRL B-4489  PS52A1  DSM 350\nBacillus cereus strain FDA5"
1983413,"Strain Gibson 971  FDA5"
2023950,"Strain: Bacillus cereus clade"
2500808,"Strain Bc233-1"
2500809,"Strain Bc233-1"
2500810,"Strain Bc233-1"
2495532,"Bacillus subtilis strain 9a\nBacillus altitudinis strain B-388\nBacillus pumilus strain 7P"
2495532,"Bacillus subtilis strain 9a\nBacillus altitudinis strain B-388\nBacillus pumilus strain 7P"
2495532,"Bacillus subtilis strain 9a\nBacillus altitudinis strain B-388\nBacillus pumilus strain 7P"
2495532,"Bacillus subtilis strain 9a\nBacillus altitudinis strain B-388\nBacillus pumilus strain 7P"
2736266,"Strain WP4"
1807511,"Bacillus subtilis strain delta6"
1807511,"Bacillus subtilis strain delta6"
1807511,"Bacillus subtilis strain delta6"
10753,"Culture cell line:  wild-type B. subtilis 168 cells"
2301731,"Strain APC919/174"
688438,"Culture cell line: Vero cells"
688438,"Culture cell line: Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
688438,"Culture cell line:Vero cells"
2796514,"Isolate RL_4"
2662138,"Pseudomonas syringae pv. syringae\nstrain pl2102  pl1203  pl1303  pl1403  pl0504  pl0604a  pl0604b  so0704a  so0704b  so1004\nPseudomonas syringae pv. tomato strain pl2205"
2662138,"Pseudomonas syringae pv. syringae\nstrain pl2102  pl1203  pl1303  pl1403  pl0504  pl0604a  pl0604b  so0704a  so0704b  so1004\nPseudomonas syringae pv. tomato strain pl2205"
2608321,"Strain A18"
2591031,"Strain AHB0139  AHB0117  AHB0116"
2776735,"Aeromonas veronii strain Av 3 4 21 25 26\nAeromonas hydrophila strain Ah 7"
2776735,"Aeromonas veronii strain Av 3 4 21 25 26\nAeromonas hydrophila strain Ah 7"
1916098,"Strain SKB178"
2767579,"Strain: MS1"
1927017,"Strain KFB189  KBI116  KBI117  KBI118  KBI119  KBI120  KBI121  KBI123  KBI124  KBI125  KBI126  KBI127  KBI128  KBI129  KBI130  KBI131  KBI132  KBI133  KBI134  NCPPB 2968"
2419942,"Strain EA011113"
2588098,"Strain D05"
2588099,"Strain D05"
2583286,"Strain ATCC 13076 +  S. Enteritidis NCCP 14771  S. Enteritidis NCCP 14545  S. Enteritidis NCCP 14546"
2565502,"Strain ATCC 29903"
2759464,"Stain K1"
2094144,"Strain RIA 643"
2793705,"Strain NRRL B-1574"
2750851,"Strain O29:H12"
2052930,"Strain O:1a"
2026944,"Strain: ATCC 51503"
2591039,"Achromobacter xylosoxidans strain 19-32  AchXy114"
2591048,"Achromobacter xylosoxidans strain 19-32  AchXy109  AchXy116  AchXy119  AchXy122 AchXy126  AchXy128"
2591041,"Achromobacter xylosoxidans strain 19-32  AchXy109   AchXy119  AchXy122  AchXy128"
2029631,"Strain  t127/2  t127/3  t127/4  t127/5  t127/8 \nt127/10  t127/12  t127/13  t127/14  t127/15  t127/16  t127/17  t127/18   t127/21 t127/22  t127/23  t127/25"
2591411,"Strain SMQ-1335"
1927956,"Strain PcyII-10  C9-11  PcyII-11  PcyII-36 and PcyII-57"
11575,"Laboratory host: house mouse"
11575,"Laboratory host: house mouse"
11575,"Laboratory host: house mouse"
2170057,"Culture cell line: Vero cells\nOrnithodoros tadaridae"
2170057,"Culture cell line: Vero cells\nOrnithodoros tadaridae"
2170057,"Culture cell line: Vero cells\nOrnithodoros tadaridae"
2170057,"Culture cell line: Vero cells\nOrnithodoros tadaridae"
2170057,"Culture cell line: Vero cells\nOrnithodoros tadaridae"
2170057,"Culture cell line: Vero cells\nOrnithodoros tadaridae"
2200830,"Culture cell line: BSC-40 cells"
2200830,"Culture cell line: BSC-40 cells"
2200830,"Culture cell line: BSC-40 cells"
2200830,"Culture cell line: BSC-40 cells"
432370,"Culture cell line: NIH3T3 cells"
153301,"Laboratory host: house mouse\nCulture cell line: Human fibroblasts  HFF  MRC-5 cells"
153301,"Laboratory host: house mouse\nCulture cell line: Human fibroblasts  HFF  MRC-5 cells"
153301,"Laboratory host: house mouse\nCulture cell line: Human fibroblasts  HFF  MRC-5 cells"
153301,"Laboratory host: house mouse\nCulture cell line: Human fibroblasts  HFF  MRC-5 cells"
153301,"Laboratory host: house mouse\nCulture cell line: Human fibroblasts  HFF  MRC-5 cells"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
2290890,"Culture Cell Line:  Vero CCL-81 and BHK-21 cell lines"
693015,"Culture cell line: vero cells"
693015,"Culture cell line: vero cells"
693015,"Culture cell line: vero cells"
693015,"Culture cell line: vero cells"
693015,"Culture cell line: vero cells"
693015,"Culture cell line: vero cells"
693015,"Culture cell line: vero cells"
693015,"Culture cell line: vero cells"
693015,"Culture cell line: vero cells"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
629740,"Culture cell line: Vero 76"
1006585,"Culture Cell Line: vero cells"
1006585,"Culture Cell Line: vero cells"
1006585,"Culture Cell Line: vero cells"
1006585,"Culture Cell Line: vero cells"
1006586,"Culture Cell Line:  Vero cells"
1006586,"Culture Cell Line:  Vero cells"
1006586,"Culture Cell Line:  Vero cells"
1006586,"Culture Cell Line:  Vero cells"
1006586,"Culture Cell Line:  Vero cells"
1006586,"Culture Cell Line:  Vero cells"
2748235,"Ixodes (Ceratixodes) putus"
2748235,"Ixodes (Ceratixodes) putus"
2748235,"Ixodes (Ceratixodes) putus"
1048855,"Culex albiventris"
1048855,"Culex albiventris"
1048855,"Culex albiventris"
1564099,"Laboratory host: suckling mice"
1564099,"Laboratory host: suckling mice"
1564099,"Laboratory host: suckling mice"
1725367,"Culture cell line: Vero E6 cells"
1725367,"Culture cell line: Vero E6 cells"
1725367,"Culture cell line: Vero E6 cells"
1725367,"Culture cell line: Vero E6 cells"
1725367,"Culture cell line: Vero E6 cells"
1725367,"Culture cell line: Vero E6 cells"
1764087,"Culture cell line: Vero cells"
1764087,"Culture cell line: Vero cells"
1764087,"Culture cell line: Vero cells"
304859,"Lobratory host: Nicotiana benthamiana  Chenopodium quinoa"
304859,"Lobratory host: Nicotiana benthamiana  Chenopodium quinoa"
304859,"Lobratory host: Nicotiana benthamiana  Chenopodium quinoa"
304859,"Lobratory host: Nicotiana benthamiana  Chenopodium quinoa"
304859,"Lobratory host: Nicotiana benthamiana  Chenopodium quinoa"
304859,"Lobratory host: Nicotiana benthamiana  Chenopodium quinoa"
304859,"Lobratory host: Nicotiana benthamiana  Chenopodium quinoa"
304859,"Lobratory host: Nicotiana benthamiana  Chenopodium quinoa"
304859,"Lobratory host: Nicotiana benthamiana  Chenopodium quinoa"
2086640,"Isolate E115-5"
2086640,"Isolate E115-5"
2182586,"Culture cell line: Vero cells"
2182586,"Culture cell line: Vero cells"
2182586,"Culture cell line: Vero cells"
2182586,"Culture cell line: Vero cells"
2447920,"Culture cell line: Boa constrictor kidney cell line  I/1Ki"
2447920,"Culture cell line: Boa constrictor kidney cell line  I/1Ki"
2583366,"Culture cell line: Bluegill fry (BF-2)"
2583366,"Culture cell line: Bluegill fry (BF-2)"
2583366,"Culture cell line: Bluegill fry (BF-2)"
2583366,"Culture cell line: Bluegill fry (BF-2)"
1554500,"Culture cell line: Vero E6  Bovine kidney  PaKi  PaHe  Equine kidney  CRFK and LoVo cells"
1554500,"Culture cell line: Vero E6  Bovine kidney  PaKi  PaHe  Equine kidney  CRFK and LoVo cells"
1554500,"Culture cell line: Vero E6  Bovine kidney  PaKi  PaHe  Equine kidney  CRFK and LoVo cells"
1554500,"Culture cell line: Vero E6  Bovine kidney  PaKi  PaHe  Equine kidney  CRFK and LoVo cells"
1554500,"Culture cell line: Vero E6  Bovine kidney  PaKi  PaHe  Equine kidney  CRFK and LoVo cells"
1554500,"Culture cell line: Vero E6  Bovine kidney  PaKi  PaHe  Equine kidney  CRFK and LoVo cells"
1554500,"Culture cell line: Vero E6  Bovine kidney  PaKi  PaHe  Equine kidney  CRFK and LoVo cells"
2495433,"Culture cell line: MDBK  MDCK  PK15a  HeLa  Paki  and Vero cells"
2495433,"Culture cell line: MDBK  MDCK  PK15a  HeLa  Paki  and Vero cells"
2495433,"Culture cell line: MDBK  MDCK  PK15a  HeLa  Paki  and Vero cells"
2495433,"Culture cell line: MDBK  MDCK  PK15a  HeLa  Paki  and Vero cells"
2495433,"Culture cell line: MDBK  MDCK  PK15a  HeLa  Paki  and Vero cells"
2495433,"Culture cell line: MDBK  MDCK  PK15a  HeLa  Paki  and Vero cells"
2495433,"Culture cell line: MDBK  MDCK  PK15a  HeLa  Paki  and Vero cells"
2495433,"Culture cell line: MDBK  MDCK  PK15a  HeLa  Paki  and Vero cells"
2499242,"Culture cell line: C6/36 cells"
1965363,"Strain 6471/76  Ruokola/71  10/84  8533/84  659/83  20373/79  5854  9568/79  298/85a2  20109/83  14779/83  17223/83  18710/83  KJP 4209 cr+  gk7500  JD E657  JD E654  gc 815-73  A2-1  590/80  266/84  189/80  6737/80  3604/80  438/80  1309/80  22848/79  17869/83  277/74  4945/74  767/73  467/73  3672/74  13752/73  Ruokola/71-c  3102/80   3788/80  421/84  2446/84  15712/83  WI-81-50   63/84  18425/83  5186/84  248/84  7104/83  264/85  626/83  9613/83  19942/83  1346/84  647/83  3229"
1965363,"Strain 821/84"
1965363,"Strain 127/84  3016/84  3984/84"
1965363,"Strain 119/84"
1965363,"Strain 498/85  28/85 3400/83   3317/84"
1965363,"Strain 404/81  317/82"
2052932,"Strain O:1a"
2052931,"Strain O:1a"
2163978,"Strain 49  140"
2163979,"Strain 33  658"
2500761,"Escherichia coli strain non-O157:H7  colistin-resistant MCR-1-positive"
2500761,"Escherichia coli strain non-O157:H7  colistin-resistant MCR-1-positive"
2588128,"Gordonia terrae 3612"
2655002,"Acinetobacter pittii strain ABC38\nAcinetobacter baumannii strain ABC24 ABC35 ABC38"
2655002,"Acinetobacter pittii strain ABC38\nAcinetobacter baumannii strain ABC24 ABC35 ABC38"
2709317,"Strain APCS1/XY"
2712972,"Host assignment is based on the virus name in the taxonomy entry for Escherichia phage NBEco003\n(Tax ID:2712972)"
2710495,"Strain cps3  cps7  cps8  delta cps"
2723769,"Rhizogenic Agrobacterium biovar 1 ST15.13/040"
2723773,"Rhizogenic Agrobacterium biovar 1 ST15.13/095"""
2743781,"Strain BAL314"
2743801,"Strain BAL314"
2767578,"Strain:ATCC 19302"
31754,"Strain H2"
2651594,"Organismal: 4072 Capsicum annuum"
2801834,"Strain: K5962"
1093672,"Strain: SM10  DH5a"
2530023,"Strain: 639"
1430441,"Strain: Khl10"
2507575,"Strain: LR2-5"
2745685,"Strain: DSM18668"
2745691,"Strain: DSM18668"
2877986,"Strain: TR1 ATCC 49778"
2877991,"Strain: B2-2"
2878006,"Strain: SS13-12"
2878008,"Strain: SS13-13"
2878009,"Strain: SS8-7"
2878010,"Strain: SS7-4"
2878013,"Strain:  DSM 33755"
79889,"Culture cell line: MDBK cells"
11982,"Culture cell line: Vero (African green monkey kidney cells)"
12062,"Culture cell line: CaCo-2  HeLa  A549  GMK"
12062,"Culture cell line: CaCo-2  HeLa  A549  GMK"
11963,"Culture cell line: HEL cells"
39054,"Culture Cell Line: HLF(human lung fibroblast)"
44419,"Culture cell line: BHK-21"
10799,"Culture cell line: NB cells"
10338,"Culture cell line: human foetal lung cells"
11874,"Culture cell line: chicken neuroretina cells"
11590,"Culture cell line: Vero cells  BHK cells"
11590,"Culture cell line: Vero cells  BHK cells"
11590,"Culture cell line: Vero cells  BHK cells"
11590,"Culture cell line: Vero cells  BHK cells"
11590,"Culture cell line: Vero cells  BHK cells"
11590,"Culture cell line: Vero cells  BHK cells"
11590,"Culture cell line: Vero cells  BHK cells"
11590,"Culture cell line: Vero cells  BHK cells"
